url,beds,city,date,size,type,baths,price,neighborhood,price_per_sqft,full_address,latitude,longitude
https://www.99acres.com/badris-jishnu-nivas-tadigadapa-vijayawada-npxid-r423265,2,Vijayawada,19-02-2025,2225.0,"2, 3 BHK Apartment",0,0.0,Tadigadapa,0.0,"Tadigadapa, Vijayawada",16.4798325,80.6976257
https://www.99acres.com/residential-land-plot-for-sale-in-ambapuram-vijayawada-533-sq-yard-r2-spid-N66036718,0,Vijayawada,19-02-2025,4797.0,Residential land / Plot,0,20000000.0,Ambapuram,4169.272461955389,"Ambapuram, Vijayawada",16.5650915,80.6262006
https://www.99acres.com/residential-land-plot-for-sale-in-birpara-jalpaiguri-80-sq-yard-r1-spid-Y78452569,0,Jalpaiguri,2025-02-19T04:38:38.010Z,720.0,Residential land / Plot,0,500000.0,Mansarovar Township (Siliguri WB),694.4444444444445,"Mansarovar Township (Siliguri WB), Jalpaiguri",,
https://www.99acres.com/residential-land-plot-for-sale-in-uttar-kamakhyaguri-jalpaiguri-8342-sq-yard-spid-R80314621,0,Jalpaiguri,2025-02-19T04:38:38.010Z,75075.0,Residential land / Plot,0,10400000.0,Uttar Kamakhyaguri,138.52813852813853,"Uttar Kamakhyaguri, Jalpaiguri",,
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-jalpaiguri-2024-sq-ft-spid-X80148443,10,Jalpaiguri,2025-02-19T04:38:38.010Z,2024.0,10 Bedroom House,3,6500000.0,Kirat Bhumi,3211.4624505928855,"Kirat Bhumi, Jalpaiguri",,
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-375-sq-yard-r22-spid-M25289542,0,Jalpaiguri,2025-02-19T04:38:38.010Z,3375.0,Residential land / Plot,0,11000000.0,Hakimpara,3259.259259259259,"Hakimpara, Jalpaiguri",,
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-maynaguri-jalpaiguri-3200-sq-ft-spid-J79575407,2,Jalpaiguri,2025-02-19T04:38:38.010Z,3200.0,2 Bedroom House,1,3000000.0,Maynaguri,937.5,"Maynaguri, Jalpaiguri",26.5652519,88.8221321
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-480-sq-yard-spid-B79283981,0,Jalpaiguri,2025-02-19T04:38:38.010Z,4319.0,Residential land / Plot,0,2400000.0,Ambari falakata,555.6841861542024,"Ambari falakata, Jalpaiguri",26.6411476,88.5105056
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-goshala-jalpaiguri-2102-sq-ft-spid-H79094883,5,Jalpaiguri,2025-02-19T04:38:38.010Z,2102.0,5 Bedroom House,2,6700000.0,Goshala,3187.44053282588,"Goshala, Jalpaiguri",26.5470523,88.7091266
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajbari-para-jalpaiguri-890-sq-ft-spid-K79003267,2,Jalpaiguri,2025-02-19T04:38:38.010Z,890.0,2 BHK Flat,2,3500000.0,Rajbari Para,3932.5842696629215,"Rajbari Para, Jalpaiguri",26.5410307,88.7195772
https://www.99acres.com/residential-land-plot-for-sale-in-chalsa-jalpaiguri-800-sq-yard-spid-A78943427,0,Jalpaiguri,2025-02-19T04:38:38.010Z,7199.0,Residential land / Plot,0,5000000.0,Chalsa,694.5409084595083,"Chalsa, Jalpaiguri",26.8821508,88.7982502
https://www.99acres.com/residential-land-plot-for-sale-in-gairkata-jalpaiguri-1360-sq-yard-spid-V78830671,0,Jalpaiguri,2025-02-19T04:38:38.010Z,12239.0,Residential land / Plot,0,6000000.0,Gairkata,490.23613040281066,"Gairkata, Jalpaiguri",26.5894226,89.0070286
https://www.99acres.com/residential-land-plot-for-sale-in-nawabpet-medak-150-sq-yard-spid-I79945783,0,Hyderabad,19-02-2025,1350.0,Residential land / Plot,0,2400000.0,Nawabpet,1777.7777777777778,"Nawabpet, Hyderabad",,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mokila-hyderabad-2713-sq-ft-r1-spid-D78555737,3,Hyderabad,19-02-2025,2713.0,3 BHK Flat,4,13600000.0,Mokila,5012.900847769996,"Mokila, Hyderabad",,
https://www.99acres.com/bricks-marvella-tellapur-hyderabad-npxid-r416504,2,Hyderabad,19-02-2025,,"2, 3, 4 BHK Apartment",2,10000000.0,Tellapur,,"Tellapur, Hyderabad",17.4503205,78.3009176
https://www.99acres.com/pranathis-kiara-tellapur-hyderabad-npxid-r405130,2,Hyderabad,19-02-2025,,"2, 3 BHK Apartment",2,9305000.0,Tellapur,,"Tellapur, Hyderabad",17.4503205,78.3009176
https://www.99acres.com/ananda-the-legacey-manikonda-hyderabad-npxid-r434519,2,Hyderabad,19-02-2025,,"2, 3 BHK Apartment",2,9582000.0,Manikonda,,"Manikonda, Hyderabad",17.3999951,78.3861689
https://www.99acres.com/moonglade-apartments-kokapet-hyderabad-npxid-r438704,3,Hyderabad,19-02-2025,,"3, 4 BHK Apartment",3,12600000.0,Kokapet,,"Kokapet, Hyderabad",17.3996472,78.351242
https://www.99acres.com/vajra-the-royal-park-bowrampet-hyderabad-npxid-r389235,2,Hyderabad,19-02-2025,,"2, 3 BHK Apartment",2,6756000.0,Bowrampet,,"Bowrampet, Hyderabad",,
https://www.99acres.com/dithya-agarta-kompally-hyderabad-npxid-r435622,3,Hyderabad,19-02-2025,,"3, 4 BHK Apartment",3,0.0,Kompally,,"Kompally, Hyderabad",17.5354868,78.5096979
https://www.99acres.com/incor-lake-city-patancheru-hyderabad-npxid-r373118,1,Hyderabad,19-02-2025,,"1, 2, 3 BHK Apartment",1,8212000.0,Patancheru,,"Patancheru, Hyderabad",17.5286092,78.2674254
https://www.99acres.com/nsl-nakshatra-kphb-hyderabad-npxid-r428751,3,Hyderabad,19-02-2025,,"3, 4 BHK Apartment",3,19200000.0,KPHB,,"KPHB, Hyderabad",17.4939602,78.4008412
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gandhi-nagar-kakinada-1450-sq-ft-r2-spid-K71725910,2,Kakinada,18-02-2025,1450.0,Flat,2,7800000.0,Gandhi Nagar,5379.310344827586,"Gandhi Nagar, Kakinada",16.9663843,82.2235923
https://www.99acres.com/residential-land-plot-for-sale-in-turangi-kakinada-452-sq-yard-spid-U79636559,0,Kakinada,05-02-2025,4068.0,Land,0,11600000.0,Turangi,2851.5240904621437,"Turangi, Kakinada",16.9364219,82.2278304
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santhi-nagar-kakinada-1860-sq-ft-spid-Z78886921,3,Kakinada,19-01-2025,1860.0,Flat,3,9300000.0,Santhi Nagar,5000.0,"Santhi Nagar, Kakinada",16.967023,82.2307106
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1472-sq-ft-spid-K77492637,3,Kakinada,19-01-2025,1472.0,Flat,2,7000000.0,Vidyut Nagar,4755.434782608696,"Vidyut Nagar, Kakinada",,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1550-sq-ft-spid-O78636973,3,Kakinada,19-01-2025,1550.0,Flat,3,8500000.0,Vidyut Nagar,5483.870967741936,"Vidyut Nagar, Kakinada",,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kakinada-1100-sq-ft-spid-N79724963,2,Kakinada,18-02-2025,1100.0,Flat,2,5000000.0,Santinagar,4545.454545454545,"Santinagar, Kakinada",,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rama-rao-peta-kakinada-1265-sq-ft-spid-L79080669,3,Kakinada,19-01-2025,1265.0,Flat,2,6578000.0,Rama Rao Peta,5200.0,"Rama Rao Peta, Kakinada",16.9630806,82.228192
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ramanayapeta-kakinada-2628-sq-ft-spid-L79139157,4,Kakinada,19-01-2025,2628.0,Flat,4,18000000.0,Ramanayapeta,6849.315068493151,"Ramanayapeta, Kakinada",,
https://www.99acres.com/residential-land-plot-for-sale-in-nadakuduru-kakinada-15-sq-yard-spid-L80364535,0,Kakinada,19-02-2025,133.0,Land,0,1064000.0,Nadakuduru,8000.0,"Nadakuduru, Kakinada",16.9158692,82.205147
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-suresh-nagar-kakinada-1080-sq-ft-spid-R80352773,2,Kakinada,19-02-2025,1080.0,House,2,5000000.0,Suresh Nagar,4629.62962962963,"Suresh Nagar, Kakinada",16.9787523,82.2513607
https://www.99acres.com/residential-land-plot-for-sale-in-budheshwar-lucknow-111-sq-yard-r1-spid-R78689421,0,Lucknow,19-02-2025,1000.0,Residential land / Plot,0,1099000.0,Budheshwar,1099.0,"Budheshwar, Lucknow",26.8410455,80.8525902
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sultanpur-road-lucknow-1489-sq-ft-r1-spid-J78635815,3,Lucknow,19-02-2025,1489.0,3 BHK Flat,3,6105000.0,Sultanpur Road,4100.067159167226,"Sultanpur Road, Lucknow",26.8053934,80.9935175
https://www.99acres.com/rishita-mulberry-heights-sushant-golf-city-lucknow-npxid-r325311,2,Lucknow,19-02-2025,,"2, 3 BHK Apartment",0,9059000.0,Sushant Golf City,,"Sushant Golf City, Lucknow",26.7801794,81.0247541
https://www.99acres.com/krishna-tower-kanpur-road-lucknow-npxid-r152473,2,Lucknow,19-02-2025,,"2, 3 BHK Apartment",0,3943000.0,Kanpur Road,,"Kanpur Road, Lucknow",26.77627,80.9019212
https://www.99acres.com/eldeco-trinity-gomti-nagar-extension-lucknow-npxid-r421468,2,Lucknow,19-02-2025,,"2, 3, 4, 5 BHK Apartment",0,20300000.0,Gomti Nagar Extension,,"Gomti Nagar Extension, Lucknow",,
https://www.99acres.com/shalimar-one-world-21-gomti-nagar-extension-lucknow-npxid-r429111,3,Lucknow,19-02-2025,,3 BHK Apartment,0,23500000.0,Gomti Nagar Extension,,"Gomti Nagar Extension, Lucknow",,
https://www.99acres.com/green-park-city-sultanpur-road-lucknow-npxid-r401774,0,Lucknow,19-02-2025,,Land,0,750000.0,Sultanpur Road,,"Sultanpur Road, Lucknow",26.8053934,80.9935175
https://www.99acres.com/oro-constella-sushant-golf-city-lucknow-npxid-r409651,3,Lucknow,19-02-2025,,"3, 4, 5 BHK Apartment",0,14900000.0,Sushant Golf City,,"Sushant Golf City, Lucknow",26.7801794,81.0247541
https://www.99acres.com/shalimar-one-world-pinnacle-gomti-nagar-extension-lucknow-npxid-r423230,4,Lucknow,19-02-2025,,"4, 5 BHK Apartment",0,45900000.0,Gomti Nagar Extension,,"Gomti Nagar Extension, Lucknow",,
https://www.99acres.com/jashn-elevate-sushant-golf-city-lucknow-npxid-r427388,2,Lucknow,19-02-2025,,"2, 3 BHK Apartment",0,15800000.0,Sushant Golf City,,"Sushant Golf City, Lucknow",26.7801794,81.0247541
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vinoth-viraj-maduravoyal-chennai-west-928-sq-ft-to-991-sq-ft-npspid-Q80337163,2,Chennai,19-02-2025,,2 BHK Flat,2,8445000.0,Maduravoyal,,"Maduravoyal, Chennai",13.0601732,80.1665988
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-udhayam-saimugil-chitlapakkam-chennai-south-1647-sq-ft-npspid-P79116647,3,Chennai,19-02-2025,1647.0,3 BHK Flat,3,12500000.0,Chitlapakkam,7589.556769884639,"Chitlapakkam, Chennai",,
https://www.99acres.com/rajparis-diamond-mogappair-west-chennai-north-npxid-r409851,3,Chennai,19-02-2025,1260.0,3 BHK Apartment,3,12000000.0,Mogappair West,9523.809523809523,"Mogappair West, Chennai",13.0825352,80.1709175
https://www.99acres.com/divyasree-hub6-thiruporur-chennai-south-npxid-r12874,0,Chennai,19-02-2025,2100.0,Land,0,4080000.0,Thiruporur,1942.857142857143,"Thiruporur, Chennai",12.9539307,80.2425306
https://www.99acres.com/brigade-altius-sholinganallur-chennai-south-npxid-r438256,3,Chennai,19-02-2025,2170.0,"3, 4 BHK Apartment",3,19200000.0,Sholinganallur,8847.926267281106,"Sholinganallur, Chennai",12.9174426,80.2164902
https://www.99acres.com/marvellous-t-nagar-chennai-south-npxid-r398941,3,Chennai,19-02-2025,2370.0,"3, 4 BHK Apartment",3,34000000.0,T Nagar,14345.991561181434,"T Nagar, Chennai",13.034405,80.2301597
https://www.99acres.com/urban-pearl-county-pattabiram-chennai-north-npxid-r373276,0,Chennai,19-02-2025,1150.0,Land,0,1984000.0,Pattabiram,1725.2173913043478,"Pattabiram, Chennai",13.1189095,80.0824089
https://www.99acres.com/kg-kingdom-of-joy-sriperumbudur-chennai-west-npxid-r438496,0,Chennai,19-02-2025,2320.0,Land,0,1260000.0,Sriperumbudur,543.1034482758621,"Sriperumbudur, Chennai",12.9306203,79.8419781
https://www.99acres.com/ashiana-swarang-ecr-chennai-south-npxid-r439006,1,Chennai,19-02-2025,1190.0,"1, 2, 3 BHK Apartment",1,8460000.0,ECR,7109.243697478992,"ECR, Chennai",12.9858076,80.2597253
https://www.99acres.com/ashiana-vatsalya-mahindra-city-chennai-south-npxid-r439005,1,Chennai,19-02-2025,1205.0,"1, 2, 3 BHK Apartment",1,7090000.0,Mahindra City,5883.817427385892,"Mahindra City, Chennai",,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santacruz-west-western-mumbai-1459-sq-ft-r1-spid-C78553579,3,Mumbai,19-02-2025,1459.0,Flat,4,73000000.0,Santacruz West,50034.27004797807,"Santacruz West, Mumbai",19.0844004,72.8372899
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-casa-rio-dombivli-east-dombivli-east-mumbai-beyond-thane-686-sq-ft-r1-spid-A77236477,2,Thane,19-02-2025,686.0,Flat,2,5000000.0,Dombivli East,7288.62973760933,"Dombivli East, Thane",19.2111814,73.091129
https://www.99acres.com/godrej-horizon-wadala-south-mumbai-npxid-r389975,2,Mumbai,19-02-2025,1050.0,Apartment,2,29900000.0,Wadala,28476.190476190477,"Wadala, Mumbai",19.0210175,72.8568955
https://www.99acres.com/l-and-t-island-cove-mahim-west-south-mumbai-npxid-r394731,2,Mumbai,19-02-2025,955.0,Apartment,2,29100000.0,Mahim West,30471.204188481675,"Mahim West, Mumbai",19.0320971,72.8407782
https://www.99acres.com/lodha-divino-matunga-south-mumbai-npxid-r404243,2,Mumbai,19-02-2025,1225.0,Apartment,2,29800000.0,Matunga,24326.530612244896,"Matunga, Mumbai",19.0314768,72.8468509
https://www.99acres.com/lodha-the-park-worli-south-mumbai-npxid-r13344,2,Mumbai,19-02-2025,1550.0,Apartment,2,48000000.0,Worli,30967.74193548387,"Worli, Mumbai",19.0117388,72.8178706
https://www.99acres.com/l-and-t-the-gateway-sewri-south-mumbai-npxid-r423314,3,Mumbai,19-02-2025,1700.0,Apartment,2,44700000.0,Sewri,26294.117647058825,"Sewri, Mumbai",18.998984,72.8606754
https://www.99acres.com/lodha-new-cuffe-parade-wadala-south-mumbai-npxid-r1354,1,Mumbai,19-02-2025,1550.0,Apartment,1,14400000.0,Wadala,9290.322580645161,"Wadala, Mumbai",19.0210175,72.8568955
https://www.99acres.com/rustomjee-crown-prabhadevi-south-mumbai-npxid-r725,3,Mumbai,19-02-2025,2220.0,Apartment,2,95400000.0,Prabhadevi,42972.97297297297,"Prabhadevi, Mumbai",19.0074717,72.8358965
https://www.99acres.com/piramal-mahalaxmi-mahalaxmi-south-mumbai-npxid-r303861,2,Mumbai,19-02-2025,1280.0,Apartment,2,45700000.0,Mahalaxmi,35703.125,"Mahalaxmi, Mumbai",19.105218,72.828165
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-paschim-vihar-west-delhi-1350-sq-ft-r4-spid-F74144417,3,Delhi,19-02-2025,1350.0,Independent Builder Floor,3,25500000.0,Paschim Vihar,18888.88888888889,"Paschim Vihar, Delhi",28.6695782,77.095956
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-surajmal-vihar-east-delhi-1800-sq-ft-spid-W78462503,3,Delhi,19-02-2025,1800.0,Independent Builder Floor,2,26500000.0,Surajmal Vihar,14722.222222222223,"Surajmal Vihar, Delhi",28.6608095,77.3075455
https://www.99acres.com/sky-high-luxury-homes-sector-8-dwarka-delhi-npxid-r348181,2,Delhi,19-02-2025,,Independent Floor,2,8500000.0,Sector 8 Dwarka,,"Sector 8 Dwarka, Delhi",28.5711087,77.0730945
https://www.99acres.com/bhardwaj-builder-floors-model-town-north-delhi-npxid-r376612,3,Delhi,19-02-2025,,Independent Floor,3,0.0,Model Town,,"Model Town, Delhi",28.707334,77.1885231
https://www.99acres.com/dlf-capital-greens-1-and-2-moti-nagar-west-delhi-npxid-r473,2,Delhi,19-02-2025,,Apartment,2,21000000.0,Moti Nagar,,"Moti Nagar, Delhi",28.657859,77.1424288
https://www.99acres.com/unity-group-the-amaryllis-karol-bagh-central-delhi-npxid-r217503,2,Delhi,19-02-2025,,Apartment,2,22500000.0,Karol Bagh,,"Karol Bagh, Delhi",28.6529982,77.1890227
https://www.99acres.com/3baan-farms-chattarpur-south-delhi-npxid-r436830,4,Delhi,19-02-2025,,Villa,4,90000000.0,Chattarpur,,"Chattarpur, Delhi",28.4971399,77.1812506
https://www.99acres.com/pradeep-luxury-builders-floor-anand-vihar-east-delhi-npxid-r435515,2,Delhi,19-02-2025,,Independent Floor,2,13000000.0,Anand Vihar,,"Anand Vihar, Delhi",28.6468919,77.316053
https://www.99acres.com/chandok-apartments-and-floors-janakpuri-west-delhi-npxid-r437221,2,Delhi,19-02-2025,,Apartment,2,11000000.0,Janakpuri,,"Janakpuri, Delhi",28.6219272,77.0874757
https://www.99acres.com/luxury-floors-by-omdev-homes-greater-kailash-2-south-delhi-npxid-r436246,3,Delhi,19-02-2025,,Independent Floor,3,50000000.0,Greater Kailash 2,,"Greater Kailash 2, Delhi",28.5500342,77.2338932
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahimas-palm-springs-tonk-road-jaipur-1705-sq-ft-to-2127-sq-ft-npspid-F79764097,3,Jaipur,19-02-2025,1920.0,3 BHK Flat,2,9378000.0,Tonk Road,4884.375,"Tonk Road, Jaipur",26.8389672,75.7938681
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-richwell-empress-mansarovar-jaipur-1741-sq-ft-to-2194-sq-ft-npspid-T80075881,3,Jaipur,19-02-2025,1950.0,3 BHK Flat,2,12200000.0,Mansarovar,6256.410256410257,"Mansarovar, Jaipur",26.8756076,75.7509072
https://www.99acres.com/vardhman-empress-mansarovar-jaipur-npxid-r435628,3,Jaipur,19-02-2025,3400.0,"3, 4, 5 BHK Apartment",2,12200000.0,Mansarovar,3588.235294117647,"Mansarovar, Jaipur",26.8756076,75.7509072
https://www.99acres.com/viaans-radiant-vaishali-nagar-extension-jaipur-npxid-r438325,2,Jaipur,19-02-2025,1330.0,"2, 3 BHK Apartment",2,5132000.0,Vaishali Nagar Extension,3858.6466165413535,"Vaishali Nagar Extension, Jaipur",26.9116396,75.7310945
https://www.99acres.com/the-altitude-jagatpura-jaipur-npxid-r438439,3,Jaipur,19-02-2025,2510.0,"3, 4 BHK Apartment",2,12300000.0,Jagatpura,4900.398406374502,"Jagatpura, Jaipur",26.8335777,75.8273041
https://www.99acres.com/balaji-green-park-vaishali-nagar-jaipur-npxid-r434249,2,Jaipur,19-02-2025,1215.0,"2, 3 BHK Apartment",2,4200000.0,Vaishali Nagar,3456.7901234567903,"Vaishali Nagar, Jaipur",26.9095703,75.7391732
https://www.99acres.com/mahal-niwas-jagatpura-jaipur-npxid-r430517,3,Jaipur,19-02-2025,1480.0,3 BHK Apartment,2,5846000.0,Jagatpura,3950.0,"Jagatpura, Jaipur",26.8335777,75.8273041
https://www.99acres.com/trimurty-divinity-c-scheme-jaipur-npxid-r380493,3,Jaipur,19-02-2025,2340.0,"3, 4 BHK Apartment",2,28900000.0,C Scheme,12350.42735042735,"C Scheme, Jaipur",26.9720704,75.7629849
https://www.99acres.com/askg-pinnacle-place-mansarovar-jaipur-npxid-r438214,3,Jaipur,19-02-2025,1400.0,3 BHK Apartment,2,6182000.0,Mansarovar,4415.714285714285,"Mansarovar, Jaipur",26.8756076,75.7509072
https://www.99acres.com/shivam-majestic-jagatpura-jaipur-npxid-r407878,3,Jaipur,19-02-2025,1700.0,"3, 4 BHK Apartment",2,7225000.0,Jagatpura,4250.0,"Jagatpura, Jaipur",26.8335777,75.8273041
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-tropical-isle-sector-146-noida-1925-sq-ft-r3-spid-V76331591,3,Noida,19-02-2025,1925.0,3 BHK Flat,3,29800000.0,Sector 146,15480.51948051948,"Sector 146, Noida",28.5705399,77.3228931
https://www.99acres.com/residential-land-plot-for-sale-in-g-block-sector-44-noida-717-sq-yard-r13-spid-M61426252,0,Noida,19-02-2025,6458.0,Residential land / Plot,0,270000000.0,Block G Sector 44,41808.60947661815,"Block G Sector 44, Noida",28.5701239,77.3240992
https://www.99acres.com/ivory-county-sector-115-noida-npxid-r400436,3,Noida,19-02-2025,,"3, 4, 5 BHK Apartment",0,29500000.0,Sector 115,,"Sector 115, Noida",28.5706333,77.3272147
https://www.99acres.com/godrej-riverine-sector-44-noida-npxid-r431964,3,Noida,19-02-2025,,"3, 4 BHK Apartment",0,73000000.0,Sector 44,,"Sector 44, Noida",28.5531837,77.3381716
https://www.99acres.com/ats-picturesque-reprieves-sector-152-noida-npxid-r269397,3,Noida,19-02-2025,,"3, 4 BHK Apartment",0,25900000.0,Sector 152,,"Sector 152, Noida",28.5705399,77.3228931
https://www.99acres.com/godrej-woods-sector-43-noida-npxid-r374312,2,Noida,19-02-2025,,"2, 3, 4, 5 BHK Apartment",0,18000000.0,Sector 43,,"Sector 43, Noida",28.5575946,77.351679
https://www.99acres.com/ivy-county-sector-75-noida-npxid-r341813,3,Noida,19-02-2025,,"3, 4 BHK Apartment",0,26500000.0,Sector 75,,"Sector 75, Noida",28.4716932,77.5313411
https://www.99acres.com/experion-elements-sector-45-noida-npxid-r414339,3,Noida,19-02-2025,,"3, 4 BHK Apartment",0,59500000.0,Sector 45,,"Sector 45, Noida",28.5506021,77.3505128
https://www.99acres.com/aba-cleo-county-sector-121-noida-npxid-r2274,3,Noida,19-02-2025,,"3, 4 BHK Apartment",0,23000000.0,sector 121,,"sector 121, Noida",28.471143,77.5312609
https://www.99acres.com/m3m-the-cullinan-sector-94-noida-npxid-r410631,3,Noida,19-02-2025,,"3, 4, 5 BHK Apartment",0,81700000.0,Sector 94,,"Sector 94, Noida",28.5510172,77.323759
https://www.99acres.com/residential-land-plot-for-sale-in-bihta-patna-133-sq-yard-r4-spid-K71904360,0,Patna,19-02-2025,1200.0,Residential land / Plot,0,1558000.0,Bihta,1298.3333333333333,"Bihta, Patna",25.561037,84.8723411
https://www.99acres.com/residential-land-plot-for-sale-in-sonepur-patna-267-sq-yard-spid-G79871327,0,Patna,19-02-2025,2400.0,Residential land / Plot,0,5520000.0,Sonepur,2300.0,"Sonepur, Patna",,
https://www.99acres.com/residential-land-plot-for-sale-in-jeoni-mandi-agra-11000-sq-yard-r1-spid-R76308881,0,Agra,2w ago,99000.0,Residential land / Plot,0,600000000.0,Jeoni Mandi,6060.606060606061,"Jeoni Mandi, Agra",27.1955135,78.0243315
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-civil-lines-agra-3753-sq-ft-r1-spid-H64272968,5,Agra,3w ago,3753.0,5 Bedroom House,2,41700000.0,Civil Lines,11111.111111111111,"Civil Lines, Agra",27.1994347,78.0059008
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shanker-greens-taj-nagari-agra-1883-sq-ft-spid-A78746085,3,Agra,2mo ago,1883.0,3 BHK Flat,3,11000000.0,Taj Nagari,5841.741901221455,"Taj Nagari, Agra",,
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shastripuram-agra-968-sq-ft-r1-spid-A76332025,2,Agra,2mo ago,968.0,2 BHK Flat,2,5200000.0,Shastripuram,5371.900826446281,"Shastripuram, Agra",27.2157483,77.9182914
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eminent-emerald-residency-dayal-bagh-agra-1705-sq-ft-r4-spid-J65913662,3,Agra,2mo ago,1705.0,3 BHK Flat,3,8200000.0,Dayal Bagh,4809.384164222874,"Dayal Bagh, Agra",27.2192664,78.0083362
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maharishi-puram-colony-agra-894-sq-ft-spid-T79980809,2,Agra,1mo ago,894.0,2 BHK Flat,2,4000000.0,Maharishi Puram Colony,4474.27293064877,"Maharishi Puram Colony, Agra",,
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dayal-bagh-agra-2367-sq-ft-spid-D79087041,3,Agra,2mo ago,2367.0,3 Bedroom House,3,31500000.0,Dayal Bagh,13307.984790874525,"Dayal Bagh, Agra",27.2192664,78.0083362
https://www.99acres.com/residential-land-plot-for-sale-in-shastripuram-agra-358-sq-yard-spid-Z78224673,0,Agra,3mo ago,3229.0,Residential land / Plot,0,25000000.0,Shastripuram,7742.33508826262,"Shastripuram, Agra",27.2157483,77.9182914
https://www.99acres.com/residential-land-plot-for-sale-in-dayal-bagh-agra-1333-sq-yard-spid-E80071237,0,Agra,1w ago,11997.0,Residential land / Plot,0,27000000.0,Dayal Bagh,2250.562640660165,"Dayal Bagh, Agra",27.2192664,78.0083362
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-nalanda-town-shamshabad-road-agra-1250-sq-ft-spid-O78357211,4,Agra,3mo ago,1250.0,4 Bedroom House,3,5200000.0,Shamshabad Road,4160.0,"Shamshabad Road, Agra",,
https://www.99acres.com/residential-land-plot-for-sale-in-dakamarri-visakhapatnam-400-sq-yard-spid-D79154929,0,Visakhapatnam,2025-02-19T04:38:35.432Z,3600.0,Residential land / Plot,0,12000000.0,Dakamarri,3333.3333333333335,"Dakamarri, Visakhapatnam",17.9889945,83.4009707
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kommadi-visakhapatnam-2403-sq-ft-r1-spid-B76462667,4,Visakhapatnam,2025-02-19T04:38:35.432Z,2403.0,4 Bedroom House,4,19500000.0,Kommadi,8114.8564294631715,"Kommadi, Visakhapatnam",17.8306475,83.3357655
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-maddilapalem-visakhapatnam-2800-sq-ft-spid-Y79147007,4,Visakhapatnam,2025-02-19T04:38:35.432Z,2800.0,4 Bedroom House,1,12000000.0,Maddilapalem,4285.714285714285,"Maddilapalem, Visakhapatnam",17.7352245,83.3209373
https://www.99acres.com/residential-land-plot-for-sale-in-anandapuram-visakhapatnam-400-sq-yard-spid-X79146491,0,Visakhapatnam,2025-02-19T04:38:35.432Z,3600.0,Residential land / Plot,0,11000000.0,Anandapuram,3055.5555555555557,"Anandapuram, Visakhapatnam",17.7438675,83.2534917
https://www.99acres.com/residential-land-plot-for-sale-in-narsipatnam-visakhapatnam-1258-sq-yard-spid-O79144285,0,Visakhapatnam,2025-02-19T04:38:35.432Z,11325.0,Residential land / Plot,0,10000000.0,Narsipatnam,883.0022075055188,"Narsipatnam, Visakhapatnam",17.8945076,83.4113696
https://www.99acres.com/residential-land-plot-for-sale-in-sattenapalle-guntur-6534-sq-yard-spid-V79143043,0,Guntur,2025-02-19T04:38:35.432Z,58806.0,Residential land / Plot,0,10000000.0,Sattenapalle,170.05067510118016,"Sattenapalle, Guntur",16.3594715,80.1575175
